Lineage,Days,England,Scotland,Wales,Northern Ireland
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-26,26,0,0,0
UK5,2020-03-27,9,0,0,0
UK5,2020-03-27,9,0,0,0
UK5,2020-03-27,9,0,0,0
UK5,2020-03-27,9,0,0,0
UK5,2020-03-27,9,0,0,0
UK5,2020-03-27,9,0,0,0
UK5,2020-03-27,9,0,0,0
UK5,2020-03-27,9,0,0,0
UK5,2020-03-27,9,0,0,0
UK5,2020-03-28,14,0,0,0
UK5,2020-03-28,14,0,0,0
UK5,2020-03-28,14,0,0,0
UK5,2020-03-28,14,0,0,0
UK5,2020-03-28,14,0,0,0
UK5,2020-03-28,14,0,0,0
UK5,2020-03-28,14,0,0,0
UK5,2020-03-28,14,0,0,0
UK5,2020-03-28,14,0,0,0
UK5,2020-03-28,14,0,0,0
UK5,2020-03-28,14,0,0,0
UK5,2020-03-28,14,0,0,0
UK5,2020-03-28,14,0,0,0
UK5,2020-03-28,14,0,0,0
UK5,2020-03-29,7,0,0,0
UK5,2020-03-29,7,0,0,0
UK5,2020-03-29,7,0,0,0
UK5,2020-03-29,7,0,0,0
UK5,2020-03-29,7,0,0,0
UK5,2020-03-29,7,0,0,0
UK5,2020-03-29,7,0,0,0
UK5,2020-03-30,11,0,0,0
UK5,2020-03-30,11,0,0,0
UK5,2020-03-30,11,0,0,0
UK5,2020-03-30,11,0,0,0
UK5,2020-03-30,11,0,0,0
UK5,2020-03-30,11,0,0,0
UK5,2020-03-30,11,0,0,0
UK5,2020-03-30,11,0,0,0
UK5,2020-03-30,11,0,0,0
UK5,2020-03-30,11,0,0,0
UK5,2020-03-30,11,0,0,0
UK5,2020-03-31,3,0,0,0
UK5,2020-03-31,3,0,0,0
UK5,2020-03-31,3,0,0,0
UK5,2020-04-01,12,0,0,0
UK5,2020-04-01,12,0,0,0
UK5,2020-04-01,12,0,0,0
UK5,2020-04-01,12,0,0,0
